id,cnvd_title,cnvd_id,cnvd_date,cnvd_level,cnvd_product,cnvd_cve_id,cnvd_bug_id,cnvd_description,cnvd_reference,cnvd_solution,cnvd_patch,cnvd_update
939,施耐德140NOE77101以太网模块IP协议存在拒绝服务漏洞,CNVD-2016-07838,2016/11/8,高,施耐德（SchneiderElectric）140NOE77101,0,0,140NOE77101是施耐德公司Quantum系列PLC的以太网通讯模块。140NOE77101以太网模块IP协议存在拒绝服务漏洞，该漏洞产生的原因是NOE模块接收全部分段并重组报文时总长度超过了65535字节，导致NOE模块出现内存分配错误，触发TCP/IP堆栈崩溃。,,无,,2016/11/10
940,南京舜唐工控组态软件QTouch远程拒绝服务漏洞,CNVD-2016-09758,2016/10/5,中,南京舜唐科技有限公司QTouch动态软件2.1.5,0,0,南京舜唐工控组态软件QTouch是国内第二代组态软件的佼佼者和领头羊，跨越多操作系统，多CPU平台。南京舜唐工控组态软件QTouch存在远程拒绝服务漏洞，远程攻击者可利用该漏洞执行任意代码或造成拒绝服务。,,厂商尚未提供漏洞修补方案，请关注厂商主页及时更新：http://gevpower.cn.china.cn/,南京舜唐工控组态软件QTouch存在远程拒绝服务漏洞,2016/10/21
941,Rockwell Automation MicroLogix远程提权漏洞,CNVD-2016-06333,2016/8/16,高,RockwellAutomationMicroLogix1400Products,CVE-2016-5645,92428,RockwellAutomationMicroLogix14001766-L32BXBA等都是美国罗克韦尔（RockwellAutomation）公司的可编程逻辑控制器（PLC）。RockwellAutomationMicroLogix1400中存远程提权漏洞。攻击者可利用该漏洞获取提升的权限，执行未授权操作。,http://www.securityfocus.com/bid/92428,目前厂商暂未发布修复措施解决此安全问题，建议使用此软件的用户随时关注厂商主页或参考网址以获取解决办法：http://www.rockwellautomation.com/,,2016/8/16
942,Siemens SINEMA Server权限提升漏洞,CNVD-2016-05875,2016/8/3,高,SiemensSINEMAServer,CVE-2016-6486,0,SINEMAServer是西门子工业网络管理软件。能快速诊断工业以太网、工业交换机SCALANCE、PROFINET和CP443-1、CP343-1、ET200(PN)等网络设备的通讯状态。SiemensSINEMAServer存在权限提升漏洞。允许通过身份验证的系统用户在特定条件下提升特权。,http://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-321174.pdf,用户可升级至V13SP2，参考如下下载地址：https://support.industry.siemens.com/cs/document/109741833,Siemens SINEMA Server权限提升漏洞的补丁,2016/8/3
943,WAGO IO PLC存在多个漏洞,CNVD-2016-05504,2016/7/27,高,WAGOIOPLC758-870WAGOIOPLC750-849,CVE-2015-6472,84138,WAGOIOPLC758-870和750-849都是德国WAGO公司的总线可编辑逻辑控制器模块。WAGOIOPLC758-870和750-849版本中存在安全绕过漏洞和提权漏洞，攻击者可利用该这些漏洞执行任意代码，绕过安全限制，执行未授权操作。,http://www.securityfocus.com/bid/84138,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：http://www.wago.com/,WAGO IO PLC存在多个漏洞的补丁,2016/7/27
944,Siemens SIMATIC NET PCSoftware拒绝服务漏洞,CNVD-2016-05347,2016/7/25,中,SIEMENSSIMATICNETPC-Software<V13SP2,CVE-2016-5874,92110,"SIMATICNET是一款西门子在工业控制层面上提供的开放多元的通讯系统。SiemensSIMATICNETPCSoftware存在拒绝服务漏洞。攻击者利用漏洞发送特制数据包至(55101/tcp-55105/tcp,4845/tcp,4847/tcp-4850/tcp)端口，可导致OPCUA的拒绝服务。需要手动重启恢复系统。",https://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-453276.pdf,厂商已发布安全公告修复该漏洞，请及时关注下载补丁更新：https://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-453276.pdf,Siemens SIMATIC NET PCSoftware拒绝服务漏洞的补丁,2016/7/25
945,Rexroth Bosch BLADEcontrol-WebVIS SQL注入漏洞,CNVD-2016-04594,2016/7/7,中,RexrothBoschBLADEcontrol<=3.0.2,CVE-2016-4507,0,RexrothBoschBLADEcontrol是基于Web的HMI系统。RexrothBoschBLADEcontrol在数据库操作中存在SQL注入漏洞，可导致控制数据库服务器或远程代码执行。,https://ics-cert.us-cert.gov/advisories/ICSA-16-187-01,目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：https://urldefense.proofpoint.com/v2/url?u=https-3A__webvis.bladecontrol.de&d=BQIGaQ&c=54IZrppPQZKX9mLzcGdPfFD1hxrcB__aEkJFOKJFd00&r=uwyZa8MpvYuELzcbQo3O8w&m=gdR9Hs8g1XK_6upAeFtiU1GwkZEZm9Fhf6pLZgonQWg&s=cy2NnYaA1p-d8DGzLq,Rexroth Bosch BLADEcontrol-WebVIS SQL注入漏洞的补丁,2016/7/7
946,Rexroth Bosch BLADEcontrol跨站脚本漏洞,CNVD-2016-04593,2016/7/7,中,RexrothBoschBLADEcontrol<=3.0.2,CVE-2016-4508,0,RexrothBoschBLADEcontrol是德国博世力士乐（RexrothBosch）公司的一套基于Web的HMI（人机界面）系统。RexrothBoschBLADEcontrol3.0.2及之前版本中存在跨站脚本漏洞。远程攻击者可利用该漏洞注入任意Web脚本或HTML。,https://ics-cert.us-cert.gov/advisories/ICSA-16-187-01,目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：https://urldefense.proofpoint.com/v2/url?u=https-3A__webvis.bladecontrol.de&d=BQIGaQ&c=54IZrppPQZKX9mLzcGdPfFD1hxrcB__aEkJFOKJFd00&r=uwyZa8MpvYuELzcbQo3O8w&m=gdR9Hs8g1XK_6upAeFtiU1GwkZEZm9Fhf6pLZgonQWg&s=cy2NnYaA1p-d8DGzLq,Rexroth Bosch BLADEcontrol跨站脚本漏洞的补丁,2016/8/15
947,WECON LeviStudio栈缓冲区溢出漏洞,CNVD-2016-04734,2016/7/13,中,WECONLeviStudio,CVE-2016-5781,91522,WECONLeviStudio是HMI编程软件。WECONLeviStudio处理某些文件中存在栈缓冲区溢出漏洞，可使攻击者造成栈缓冲区溢出，在当前进程上下文中执行任意代码。,http://www.securityfocus.com/bid/91522,目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://www.we-con.com.cn/en/,,2016/7/13
948,GE Proficy HMI SCADA CIMPLICITY本地提权漏洞,CNVD-2016-04901,2016/7/18,高,GECIMPLICITY<8.2SIM27,CVE-2016-5787,91727,GEProficyHMISCADACIMPLICITY是一套基于客户端/服务器的HMI/SCADA解决方案。GEProficyHMISCADACIMPLICITY存在安全漏洞，允许本地攻击者可利用该漏洞提升权限。,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5787,目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：http://www.geautomation.com/,GE Proficy HMI SCADA CIMPLICITY本地提权漏洞的补丁,2016/7/18
949,WAGO IO PLC存在多个漏洞（CNVD-2016-05505）,CNVD-2016-05505,2016/7/27,高,WAGOIOPLC758-870WAGOIOPLC750-849,CVE-2015-6473,0,WAGOIOPLC758-870和750-849都是德国WAGO公司的总线可编辑逻辑控制器模块。WAGOIOPLC758-870和750-849版本中存在安全绕过漏洞和提权漏洞，攻击者可利用该这些漏洞执行任意代码，绕过安全限制，执行未授权操作。,http://www.securityfocus.com/bid/84138,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：http://www.wago.com/,WAGO IO PLC存在多个漏洞（CNVD-2016-05505）的补丁,2016/7/27
950,三菱LJ71E71-100-CM通讯模块Web服务缓冲区溢出漏洞,CNVD-2016-06360,2016/9/26,高,MitsubishiGroupL06PLCLJ71E71-100-CM,0,0,三菱L06是三菱的一款高端PLC，其以太网通讯模块LJ71E71-100-CM开放了web服务，支持http协议通讯，可以通过登录web服务端访问及设置设备的配置信息。向LJ71E71-100-CM发送的HTTP报文中，若是Connect类型的请求，在Connect字段后注入超长字符串可触发通讯模块的缓冲区溢出存在安全漏洞。允许攻击者利用该漏洞导致拒绝服务。,,无,,2016/8/16
951,Siemens SIMATIC WinCC存在文件包含漏洞,CNVD-2016-05345,2016/7/25,高,SIEMENSSIMATICWinCC7.2SIEMENSSIMATICWinCC7.0,CVE-2016-5744,92116,SIMATICWinCC(WindowsControlCenter)视窗控制中心，是西门子的过程监视系统，为工业领域提供完备的监控与数据采集（SCADA）功能。SIMATICWinCC存在文件包含漏洞。未经身份验证的攻击者利用漏洞发送特制的数据包到SIMATICWinCC可提取任意文件。,https://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-378531.pdf,厂商已提供漏洞修补方案，请关注厂商主页及时更新：SIMATICWinCCV7.0SP2及更早版本可更新至V7.0SP2Update12：https://support.industry.siemens.com/cs/ww/en/view/109741519SIMATICWinCCV7.0SP3可更新至V7.0SP3Update8：https://support.industry.siemens.com/cs/ww/en/view/109741127SIMATICWinCCV7.2可更新至V7.2Updat,SIMATIC WinCC存在文件包含漏洞的补丁,2016/7/25
952,Siemens SIMATIC WinCC/PCS 7/WinCCRuntime Professional存在远程代码执行漏洞,CNVD-2016-05346,2016/7/25,高,SIEMENSSIMATICPCS7<=7.1SP4SIEMENSSIMATICPCS78.0SIEMENSSIMATICPCS78.1SIEMENSSIMATICPCS78.2SIEMENSSIMATICWinCCRuntimeProfessional<V13SP1Update9SIEMENSSIMATICWinCC<=7.0SP2SIEMENSSIMATICWinCC7.0SP3SIEMENSSIMATICWinCC7.2SIEMENSSIMATICWinCC7.3x，<7.3Update10SIE,CVE-2016-5743,92112,SIMATICWinCC(WindowsControlCenter)视窗控制中心，是西门子的过程监视系统，为工业领域提供完备的监控与数据采集（SCADA）功能；PCS7系统是无缝集成的自动化解决方案，可以应用于所有工业领域。SIMATICWinCC/PCS7/WinCCRuntimeProfessional存在远程代码执行漏洞。未经身份验证的攻击者利用漏洞发送特制的数据包到SIMATICWinCCorWinCCRuntimeProfessional可执行任意代码。,https://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-378531.pdf,厂商已发布安全公告修复该漏洞，请及时关注更新：https://support.industry.siemens.com/cs/ww/en/view/109741519https://support.industry.siemens.com/cs/ww/en/view/109741127https://support.industry.siemens.com/cs/ww/en/view/109739416https://support.industry.siemens.com/cs/ww/en/view/1,SIMATIC WinCC/PCS 7/WinCCRuntime Professional存在远程代码执行漏洞的补丁,2016/7/25
953,农业物联网感知平台系统存在SQL注入漏洞,CNVD-2016-05620,2016/10/14,高,农业物联网感知平台系统农业物联网感知平台系统,0,0,农业物联网感知平台系统是一个工控系统。农业物联网感知平台系统存在SQL注入漏洞，攻击者可利用漏洞获取数据库敏感信息。,http://www.wooyun.org/bugs/wooyun-2016-0228603/auth/c3dccab1f5871d149ff9aa9512b909d1,厂商尚未提供漏洞修复方案，请及时关注厂商主页更新。,,2016/7/28
954,Rockwell Automation FactoryTalk EnergyMetrix SQL注入漏洞,CNVD-2016-05694,2016/7/29,高,RockwellAutomationFactoryTalkEnergyMetrix<2.20.00,CVE-2016-4522,92135,RockwellAutomationFactoryTalkEnergyMetrix是美国罗克韦尔（RockwellAutomation）公司的一个基于Web的用于捕获、分析、存储和共享能源数据的软件管理包。RockwellAutomationFactoryTalkEnergyMetrix2.20.00之前的版本中存在SQL注入漏洞。远程攻击者可利用该漏洞执行任意SQL命令。,https://ics-cert.us-cert.gov/advisories/ICSA-16-173-03,目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：http://www.rockwellautomation.com/,Rockwell Automation FactoryTalk EnergyMetrix SQL注入漏洞的补丁,2016/7/29
955,EMN智能网管系统存在SQL注入漏洞,CNVD-2016-05778,2016/10/7,高,甘肃萃英信息科技有限公司EMN智能网管系统,0,0,EMN智能网管系统是一套工控硬件设备和嵌入式DNS软件系统组成的DNS服务系统。EMN智能网管系统存在SQL注入漏洞。允许攻击者利用常用SQL注入工具，获取数据库敏感信息。,http://www.wooyun.org/bugs/wooyun-2016-0226406,厂商尚未提供修复方案，请关注厂商主页更新：http://www.trying.com.cn,,2016/8/3
956,Rockwell Automation FactoryTalk EnergyMetrix权限提升漏洞,CNVD-2016-05947,2016/8/3,高,RockwellAutomationFactoryTalkEnergyMetrix<2.20.00,CVE-2016-4531,92135,RockwellAutomationFactoryTalkEnergyMetrix是美国罗克韦尔（RockwellAutomation）公司的一个基于Web的用于捕获、分析、存储和共享能源数据的软件管理包。RockwellAutomationFactoryTalkEnergyMetrix2.20.00之前的版本中存在安全漏洞，远程攻击者可利用该漏洞获取权限。,https://ics-cert.us-cert.gov/advisories/ICSA-16-173-03,目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：http://www.rockwellautomation.com/,Rockwell Automation FactoryTalk EnergyMetrix权限提升漏洞的补丁,2016/8/3
957,ABB DataManagerPro权限提升漏洞,CNVD-2016-06458,2016/8/20,中,ABBDataManagerPro,0,92531,ABBDataManagerPro是数据管理及分析软件。ABBDataManagerPro安装时文件权限设置存在安全漏洞，可使攻击者将其权限提升至系统管理员。,http://www.zerodayinitiative.com/advisories/ZDI-16-479/,目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://www02.abb.com/global/,,2016/8/20
958,欧姆龙CP1H web服务缓冲区溢出漏洞,CNVD-2016-06362,2016/9/27,高,OMRONCP1HPLC,0,0,CP1H是欧姆龙的一款主流PLC，其以太网端口开放了web服务，支持http协议通讯，可以通过登录web服务端访问及设置设备的配置信息。向CP1H发送的HTTP报文中，若是Connect类型的请求，在Request字段后注入畸形字符串时存在缓冲区溢出漏洞。允许攻击者利用该漏洞导致拒绝服务。,,,,2016/8/16
959,三菱FX3U PLC COTP服务缓冲区溢出漏洞,CNVD-2016-06361,2016/9/26,高,MitsubishiGroupFX3UPLC,0,0,FX3U是三菱的一款高端PLC，其传输层采用COTP协议通讯。向FX3U的以太网口循环发送报文结构畸形重构的COTP协议报文存在缓冲区溢出漏洞。允许攻击者利用该漏洞导致拒绝服务。,,,,2016/8/16
960,Sierra Wireless AirLink Raven XE/XT嗅探凭证漏洞,CNVD-2016-04487,2016/7/6,中,SierraWirelessAirLinkRavenXTSierraWirelessAirLinkRavenXE,0,0,AirLinkRavenXT和XE是SierraWireless公司的M2M网关，可提供远程监控和工业应用控制。AirLinkRavenXT和XE存在嗅探凭证漏洞。攻击者利用漏洞可嗅探凭证，登录系统。,https://ics-cert.us-cert.gov/alerts/ICS-ALERT-16-182-01,厂商暂未提供修复方案，请关注厂商主页及时更新：http://www.sierrawireless.com/Support.aspx,,2016/7/6
961,Sierra Wireless AirLink Raven XE/XT未授权访问漏洞,CNVD-2016-04489,2016/7/6,中,SierraWirelessAirLinkRavenXTSierraWirelessAirLinkRavenXE,0,0,AirLinkRavenXT和XE是SierraWireless公司的M2M网关，可提供远程监控和工业应用控制。AirLinkRavenXT和XE存在未授权访问漏洞。未通过验证的远程攻击者利用漏洞，可访问系统目录，上传下载文件，重启设备。,https://ics-cert.us-cert.gov/alerts/ICS-ALERT-16-182-01,厂商暂未提供修复方案，请关注厂商主页及时更新：http://www.sierrawireless.com/Support.aspx,,2016/7/6
962,Advantech WebAccess任意代码执行漏洞（CNVD-2016-04291）,CNVD-2016-04291,2016/6/24,中,AdvantechWebAccess<8.1_20160519,CVE-2016-4525,0,AdvantechWebAccess（前称BroadWinWebAccess）是研华（Advantech）公司的一套基于浏览器架构的HMI/SCADA软件。该软件支持动态图形显示和实时数据控制，并提供远程控制和管理自动化设备的功能。AdvantechWebAccess8.1_20160519之前版本中存在任意代码执行漏洞，该漏洞源于程序将不安全的ActiveX控件标记为safe-for-scripting。攻击者可利用该漏洞插入并执行任意代码。,"https://ics-cert.us-cert.gov/advisories/ICSA-16-173-01http://www.auscert.org.au/./render.html?it=36102",目前厂商已经发布了升级补丁以修复此安全问题，详情请关注厂商主页：http://www.advantech.com/,Advantech WebAccess任意代码执行漏洞（CNVD-2016-04291）的补丁,2016/6/24
963,HPE LoadRunner和Performance Center存在多个漏洞（CNVD-2016-03838）,CNVD-2016-03838,2016/6/7,高,HPloadrunner>=11.52，<=patch3HPloadrunner>=12.00，<=patch1HPloadrunner>=12.01，<=patch3HPloadrunner>=12.02，<=patch2HPloadrunner>=12.50，<=patch3HPPerformanceCenter>=11.52，<=patch3HPPerformanceCenter>=12.00，<=patch1HPPerformanceCenter>=12.01，<=patch3HPPerforma,CVE-2016-4361,0,HPELoadRunner和PerformanceCenter是美国惠普公司的性能负载测试软件。HPELoadRunner和HPEPerformanceCenter中存在多个漏洞，允许远程攻击者可利用漏洞提交特殊请求进行拒绝服务攻击。,https://h20564.www2.hpe.com/portal/site/hpsc/public/kb/docDisplay?docId=emr_na-c05157423,用户可参考如下厂商提供的安全补丁以修复该漏洞：https://h20564.www2.hpe.com/portal/site/hpsc/public/kb/docDisplay?docId=emr_na-c05157423,HPE LoadRunner和Performance Center存在多个漏洞（CNVD-2016-03838）的补丁,2016/6/7
